ENTREZ_id,logFC,AveExpr,t,P.Value,adj.P.Val,B
439938,-0.149518667,4.619391167,-3.391658118,0.000940482,0.002913736,-1.625806116
143241,-0.149602833,3.771075083,-3.383208671,0.000967281,0.0029883,-1.651972364
57161,-0.149968917,6.571825958,-2.481083354,0.014479076,0.031790036,-4.120931925
80863 /// 100507547,-0.150065833,6.13139175,-2.340085033,0.020925471,0.043519808,-4.445689096
55909,-0.150200667,7.50101425,-3.371224908,0.001006519,0.003093795,-1.688991285
7786,-0.1504925,7.38590925,-2.566727507,0.011491587,0.025990635,-3.915309423
3749,-0.1506085,5.895279083,-3.154400198,0.002031344,0.005722128,-2.339818244
943,-0.1506495,6.097891083,-3.637207233,0.00040695,0.001385567,-0.842204842
78996 /// 653739,-0.1507735,4.386963917,-3.991240651,0.000113407,0.000441501,0.363743464
1268,-0.151304083,5.315200958,-3.017444431,0.003111473,0.008341615,-2.73202457
100506328,-0.151408333,4.217292333,-3.383294301,0.000967006,0.002987872,-1.651707457
8623,-0.151417167,8.61132525,-2.332007666,0.021361749,0.04432183,-4.46376988
641977,-0.151455667,5.507674333,-3.39653708,0.000925326,0.002871662,-1.610672444
80111,-0.151818333,5.464694,-3.061559721,0.00271615,0.007390455,-2.607311566
222698,-0.151929667,4.588499583,-4.883870643,3.23E-06,1.79E-05,3.767122757
89795,-0.151938,4.361254,-2.423176145,0.016874263,0.036085622,-4.256392437
6050,-0.152088917,7.848578542,-3.797924185,0.000230136,0.000837516,-0.305626027
25963,-0.152340083,7.635005292,-2.535789376,0.012500093,0.027981332,-3.990311789
84641,-0.152374917,6.820538875,-4.022924547,0.000100761,0.000396858,0.475885635
9812,-0.153039583,7.474586708,-2.734834789,0.007184523,0.017290747,-3.493627475
10014,-0.153176667,7.601991333,-3.54826793,0.000553801,0.001818764,-1.131158913
5208,-0.153247,6.433555,-2.433406092,0.016427088,0.035321571,-4.232672366
101927650,-0.153370667,4.533175667,-2.922950098,0.00414297,0.01072076,-2.993911038
7189,-0.153481,7.685771,-3.417677884,0.000862265,0.002699313,-1.544890552
139716,-0.153507333,5.734186417,-3.662986799,0.000371815,0.001278276,-0.757377901
5981,-0.153876,8.633119,-2.373150559,0.019220425,0.040399463,-4.37107953
10846,-0.153910333,4.695115333,-2.468775961,0.01496112,0.032664838,-4.149964116
53339,-0.154027667,10.1185795,-2.638449557,0.009429298,0.021879691,-3.738310438
168090,-0.15497475,4.499369625,-3.146865701,0.002080282,0.005847186,-2.361779605
282997,-0.1552015,5.639891417,-2.650885974,0.009107796,0.021242111,-3.707177189
100288860,-0.155551167,6.46689175,-2.826760368,0.005507833,0.013725043,-3.253064068
23164,-0.155586667,7.198727583,-3.081412931,0.002553867,0.007002888,-2.55068218
8440,-0.1555975,9.768686417,-2.297997173,0.023287924,0.047774636,-4.539273821
401124,-0.155774167,3.84866725,-3.418581915,0.000859661,0.0026927,-1.542070081
118429,-0.156317833,7.273916083,-2.8239164,0.005553825,0.013830201,-3.260611067
117245,-0.156423333,5.555530667,-4.514159637,1.49E-05,7.13E-05,2.298237179
2212,-0.156751917,6.580613625,-2.315838791,0.022259225,0.045979002,-4.499791539
158135,-0.157034167,5.840377583,-2.695718009,0.008029411,0.019024851,-3.593866547
3687,-0.15733175,6.699602375,-2.488897166,0.014180276,0.031212359,-4.102432164
9784,-0.157380167,10.15320125,-2.59959577,0.010500818,0.024012062,-3.834736214
303,-0.1574425,6.061846417,-2.581971925,0.011022065,0.025059936,-3.878053288
2790,-0.158268333,11.14808417,-2.769225423,0.006509346,0.015873605,-3.404447697
9745,-0.158764,3.967173,-3.437061351,0.000808012,0.002548763,-1.48428214
